0
267.10
267.29
267.19
267.12
267.22
267.25
267.02
266.37
266.55
268.18
269.92
270.76
271.23
271.23
270.38
268.23
265.93
264.52
263.50
262.87
262.62
262.57
263.07
263.95
264.89
266.11
267.21
267.91
268.08
267.97
267.86
267.84
268.85
271.06
271.96
272.07
271.97
271.73
270.87
269.87
268.95
268.31
267.83
266.91
265.66
265.28
264.95
264.59
264.36
264.15
263.99
264.07
264.16
263.97
263.30
262.21
262.18
263.93
266.12
267.39
267.95
267.98
267.27
265.63
263.72
262.21
261.04
260.54
260.31
260.56
260.98
261.48
261.95
262.48
263.06
263.41
263.48
263.57
264.00
264.89
266.56
269.22
272.31
274.05
274.53
274.63
274.27
273.39
271.48
270.02
268.91
268.06
267.70
267.13
266.91
266.64
266.25
265.84
265.45
265.19
265.13
265.27
265.37
265.44
266.36
268.10
270.75
272.59
272.70
272.65
272.25
270.80
269.09
268.10
267.58
267.36
267.48
267.36
267.35
267.27
267.37
267.92
268.36
268.55
268.75
269.00
269.18
269.17
269.60
270.72
271.82
272.05
272.10
271.99
271.75
271.20
270.20
268.81
267.66
266.54
265.89
265.63
265.49
265.59
265.95
266.23
266.43
266.74
266.84
266.90
267.00
267.37
268.66
271.15
273.82
274.99
275.39
275.54
275.46
275.13
273.43
271.76
270.51
269.43
268.70
268.30
268.02
267.80
267.54
267.12
266.78
266.44
266.03
265.57
265.34
265.68
267.18
269.66
272.56
273.78
273.98
273.84
273.36
272.15
269.85
268.31
267.41
266.78
265.88
264.85
264.34
263.85
263.43
263.20
263.42
264.26
265.20
265.99
266.86
267.83
269.22
271.50
272.75
272.96
273.03
273.03
272.91
272.51
271.67
270.14
268.87
267.98
267.58
267.50
267.51
267.45
267.37
267.13
266.93
266.78
266.56
266.42
266.28
266.22
266.97
269.05
272.16
273.23
273.51
273.73
273.65
273.11
271.50
270.05
269.03
268.25
267.69
266.83
266.06
265.38
264.59
263.83
263.22
262.57
262.12
261.94
261.87
262.01
263.24
265.90
269.71
271.96
272.35
272.40
272.20
271.12
269.39
268.07
267.04
266.16
265.50
264.62
264.19
264.05
264.14
264.23
263.98
263.76
263.73
263.48
263.25
263.26
264.28
266.46
269.79
271.34
271.87
272.08
271.87
271.07
270.48
270.37
270.48
270.62
270.70
270.74
270.75
270.71
270.63
270.55
270.52
270.48
270.26
269.78
269.31
269.03
269.37
270.43
270.88
271.04
271.10
270.92
270.21
268.67
267.07
265.86
264.99
264.33
263.74
263.39
263.14
263.13
263.29
263.55
263.75
263.75
263.65
263.55
263.45
263.47
264.44
266.20
268.36
270.54
270.69
270.58
269.64
267.96
266.34
265.28
264.70
264.29
264.14
263.87
263.61
263.43
263.31
263.29
263.33
263.12
262.70
262.40
262.15
261.82
262.31
263.88
267.10
269.73
269.98
269.83
268.92
266.76
265.20
264.65
264.47
264.27
264.27
264.04
263.69
263.35
263.21
263.34
263.68
264.06
264.26
264.51
264.41
264.25
265.03
266.89
269.67
272.11
272.25
272.20
271.74
269.78
267.52
265.93
264.88
264.12
263.56
263.32
263.32
263.31
263.25
263.18
263.09
263.16
263.29
263.64
264.15
264.86
266.10
268.10
270.82
272.22
272.45
272.51
272.37
271.94
270.56
269.25
268.29
267.71
267.27
266.69
266.11
265.45
264.77
264.44
264.21
263.92
263.46
262.93
263.26
264.26
266.20
268.82
270.59
271.34
271.50
271.18
270.46
268.91
266.71
265.31
264.70
264.58
264.13
263.59
263.02
262.36
261.82
261.42
261.08
261.31
261.83
262.23
262.29
262.71
263.97
265.73
266.65
266.98
267.14
267.08
266.67
265.52
264.15
263.61
263.18
262.99
262.98
262.78
262.09
261.15
260.29
260.06
260.30
260.86
261.65
262.80
263.96
265.16
267.48
270.32
271.91
272.52
272.61
272.45
272.19
271.99
271.84
271.76
271.74
271.72
271.66
271.61
271.58
271.60
271.61
271.64
271.63
271.62
271.65
271.72
271.71
271.31
271.19
271.38
271.64
271.85
272.00
272.05
271.95
271.66
271.30
271.22
270.95
270.46
269.87
269.38
268.89
268.40
267.98
267.81
267.45
267.09
266.84
266.57
266.41
266.54
267.34
268.34
268.65
268.87
268.83
268.53
267.93
266.73
264.69
262.85
261.32
259.88
258.85
258.28
258.04
258.10
258.84
260.26
261.82
263.70
265.03
265.83
266.46
267.11
267.90
268.73
269.76
269.62
269.20
268.78
268.21
267.08
264.77
263.24
262.13
261.34
260.57
259.82
258.81
257.62
256.60
255.75
255.24
255.24
255.67
256.35
256.75
257.16
258.31
260.64
261.93
262.25
262.23
262.08
261.70
261.08
259.93
258.96
258.33
257.89
257.48
257.07
256.57
256.10
255.69
255.04
254.13
253.38
252.89
252.52
252.32
252.51
254.01
256.91
259.07
259.87
260.14
260.01
259.46
258.16
255.76
254.83
255.05
255.19
255.29
255.65
255.80
255.27
253.98
