Date;Time;DirectInclined;DiffuseInclined;Reflected;GlobalInclined;DirectHoriz;DiffusHoriz;GlobalHoriz;Clear-Sky;TopofAtmosphere;Code
2005-01-10;15:00;78.4038;24.4631;0.5897;103.4566;29.3784;14.6373;44.0158;56.9323;72.8959;5
2005-01-10;15:15;64.9913;22.2594;0.4797;87.7304;22.5145;13.2902;35.8046;47.3641;62.3010;5
2005-01-10;15:30;48.1133;19.5560;0.3608;68.0301;14.9572;11.9766;26.9339;37.3511;51.0359;5
2005-01-10;15:45;32.1371;15.4298;0.2485;47.8154;8.5540;9.9973;18.5513;27.0593;39.1487;5
2005-01-10;16:00;14.8770;8.8440;0.1405;23.8615;3.0983;7.3883;10.4866;16.7932;26.6905;5
2005-01-10;16:15;4.8868;4.0801;0.0617;9.0285;0.6493;3.9530;4.6023;7.2492;13.7145;5
2005-01-10;16:30;0.0000;0.5024;0.0081;0.5104;0.0382;0.5634;0.6016;0.6620;1.8477;5
2005-01-10;16:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-10;17:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-10;17:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-10;17:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-10;17:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-10;18:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-10;18:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-10;18:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-10;18:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-10;19:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-10;19:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-10;19:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-10;19:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-10;20:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-10;20:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-10;20:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-10;20:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-10;21:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-10;21:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-10;21:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-10;21:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-10;22:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-10;22:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-10;22:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-10;22:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-10;23:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-10;23:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-10;23:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-10;23:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-10;24:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;00:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;00:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;00:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;01:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;01:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;01:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;01:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;02:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;02:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;02:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;02:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;03:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;03:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;03:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;03:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;04:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;04:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;04:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;04:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;05:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;05:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;05:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;05:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;06:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;06:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;06:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;06:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;07:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;07:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;07:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;07:45;0.1004;0.5091;0.0080;0.6175;0.0345;0.5618;0.5964;0.7557;2.2519;5
2005-01-11;08:00;3.9251;3.9548;0.0596;7.9395;0.5441;3.9074;4.4515;7.4172;14.4621;5
2005-01-11;08:15;12.9942;8.7803;0.1383;21.9128;2.7711;7.5527;10.3239;16.9067;27.4512;5
2005-01-11;08:30;25.0122;14.9861;0.2334;40.2317;6.7615;10.6630;17.4246;27.1109;39.9220;5
2005-01-11;08:45;38.5478;19.5433;0.3391;58.4303;12.1387;13.1740;25.3127;37.3426;51.8212;5
2005-01-11;09:00;51.7108;23.0863;0.4466;75.2437;18.0961;15.2379;33.3340;47.2876;63.0977;5
2005-01-11;09:15;65.4893;25.8755;0.5565;91.9213;24.7567;16.7784;41.5352;56.7876;73.7032;5
2005-01-11;09:30;84.0397;27.3657;0.6805;112.0860;33.6861;17.1071;50.7932;65.7459;83.5924;2
2005-01-11;09:45;101.9232;28.0291;0.8005;130.7529;42.7063;17.0472;59.7535;74.0902;92.7229;2
2005-01-11;10:00;115.1204;28.7212;0.9024;144.7440;49.9850;17.3725;67.3576;81.7614;101.0557;2
2005-01-11;10:15;128.6493;28.8257;1.0011;158.4761;57.4456;17.2804;74.7260;88.7072;108.5549;2
2005-01-11;10:30;144.1852;27.8229;1.1022;173.1103;65.8485;16.4179;82.2664;94.8821;115.1886;2
2005-01-11;10:45;157.5598;26.7953;1.1905;185.5456;73.2326;15.6252;88.8578;100.2468;120.9283;2
2005-01-11;11:00;158.6773;28.6049;1.2295;188.5117;74.7827;16.9862;91.7689;104.7685;125.7494;2
2005-01-11;11:15;165.0350;28.5656;1.2804;194.8810;78.6102;16.9635;95.5737;108.4203;129.6313;2
2005-01-11;11:30;171.2158;28.1442;1.3240;200.6841;82.1733;16.6535;98.8268;111.1814;132.5574;2
2005-01-11;11:45;173.8577;28.2678;1.3479;203.4733;83.8565;16.7514;100.6079;113.0359;134.5151;2
2005-01-11;12:00;175.2188;28.3193;1.3600;204.8981;84.7178;16.7929;101.5107;113.9737;135.4960;2
2005-01-11;12:15;173.6768;28.7617;1.3543;203.7928;83.9724;17.1165;101.0889;113.9895;135.4960;2
2005-01-11;12:30;170.4394;29.2298;1.3354;201.0046;82.2085;17.4669;99.6754;113.0803;134.5151;2
2005-01-11;12:45;165.2670;29.8003;1.3024;196.3697;79.3178;17.8935;97.2113;111.2457;132.5574;2
2005-01-11;13:00;169.2731;27.3838;1.2957;197.9525;80.6227;16.0890;96.7117;108.5038;129.6313;2
2005-01-11;13:15;170.5365;25.2696;1.2718;197.0779;80.3707;14.5567;94.9275;104.8703;125.7494;2
2005-01-11;13:30;168.8828;23.5621;1.2303;193.6753;78.4976;13.3342;91.8318;100.3662;120.9283;2
2005-01-11;13:45;157.9177;24.1387;1.1496;183.2059;72.1155;13.6909;85.8064;95.0182;115.1886;2
2005-01-11;14:00;143.5186;25.1781;1.0515;169.7482;64.0826;14.3999;78.4824;88.8589;108.5549;2
2005-01-11;14:15;129.0655;25.6312;0.9485;155.6452;56.0389;14.7605;70.7994;81.9274;101.0557;2
2005-01-11;14:30;117.0833;25.0154;0.8492;142.9478;49.0537;14.3283;63.3819;74.2692;92.7229;2
2005-01-11;14:45;111.2490;22.6531;0.7645;134.6666;44.5432;12.5162;57.0594;65.9364;83.5924;2
2005-01-11;15:00;99.6871;21.2006;0.6582;121.5459;37.6803;11.4501;49.1304;56.9888;73.7032;2
2005-01-11;15:15;80.2118;20.7288;0.5278;101.4683;28.0654;11.3265;39.3920;47.4977;63.0977;5
2005-01-11;15:30;62.2144;19.1009;0.4030;81.7184;19.5766;10.5051;30.0817;37.5593;51.8212;5
2005-01-11;15:45;44.6228;16.1520;0.2838;61.0586;12.0623;9.1192;21.1815;27.3310;39.9220;5
2005-01-11;16:00;20.1992;9.5690;0.1577;29.9259;4.3515;7.4165;11.7681;17.1199;27.4512;5
2005-01-11;16:15;5.1008;4.3015;0.0652;9.4675;0.7030;4.1603;4.8633;7.6012;14.4621;5
2005-01-11;16:30;0.1301;0.6383;0.0101;0.7785;0.0494;0.7036;0.7530;0.8175;2.2519;5
2005-01-11;16:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;17:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;17:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;17:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;17:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;18:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;18:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;18:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;18:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;19:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;19:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;19:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;19:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;20:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;20:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;20:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;20:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;21:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;21:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;21:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;21:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;22:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;22:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;22:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;22:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;23:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;23:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;23:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;23:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-11;24:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;00:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;00:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;00:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;01:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;01:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;01:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;01:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;02:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;02:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;02:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;02:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;03:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;03:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;03:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;03:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;04:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;04:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;04:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;04:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;05:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;05:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;05:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;05:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;06:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;06:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;06:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;06:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;07:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;07:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;07:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;07:45;0.2092;0.6290;0.0098;0.8479;0.0425;0.6856;0.7281;0.9236;2.7164;5
2005-01-12;08:00;4.6033;4.3110;0.0653;8.9797;0.6649;4.2100;4.8749;7.7684;15.2435;5
2005-01-12;08:15;14.2091;9.1793;0.1456;23.5340;3.1072;7.7640;10.8712;17.2150;28.2461;5
2005-01-12;08:30;29.3619;15.7475;0.2505;45.3599;8.0761;10.6247;18.7008;27.3370;40.7299;5
2005-01-12;08:45;44.0354;19.9159;0.3604;64.3117;14.0434;12.8588;26.9022;37.4710;52.6414;5
2005-01-12;09:00;59.6585;23.0021;0.4763;83.1368;21.1006;14.4514;35.5520;47.3131;63.9296;5
2005-01-12;09:15;73.1235;25.4509;0.5864;99.1608;27.8822;15.8886;43.7708;56.7089;74.5462;5
2005-01-12;09:30;86.9833;27.2372;0.6965;114.9170;35.1153;16.8700;51.9853;65.5658;84.4456;2
2005-01-12;09:45;103.8482;27.8615;0.8139;132.5235;43.8318;16.9198;60.7517;73.8100;93.5856;2
2005-01-12;10:00;122.2303;27.4364;0.9334;150.6001;53.4042;16.2649;69.6691;81.3829;101.9270;2
2005-01-12;10:15;141.4696;25.9082;1.0524;168.4302;63.5495;15.0009;78.5503;88.2329;109.4341;2
2005-01-12;10:30;150.8493;26.3270;1.1329;178.3092;69.2522;15.3112;84.5634;94.3152;116.0747;2
2005-01-12;10:45;158.3505;26.7948;1.2013;186.3466;73.9916;15.6718;89.6634;99.5915;121.8203;2
2005-01-12;11:00;165.6648;26.9038;1.2624;193.8311;78.4651;15.7648;94.2299;104.0297;126.6464;2
2005-01-12;11:15;166.4824;28.4070;1.2937;196.1831;79.6796;16.8803;96.5599;107.6039;130.5324;2
2005-01-12;11:30;167.7336;29.3575;1.3194;198.4105;80.8826;17.5970;98.4796;110.2939;133.4615;2
2005-01-12;11:45;168.8998;29.9021;1.3378;200.1396;81.8436;18.0092;99.8529;112.0851;135.4212;2
2005-01-12;12:00;169.6619;30.1255;1.3476;201.1351;82.4098;18.1792;100.5889;112.9679;136.4032;2
2005-01-12;12:15;168.4036;30.4734;1.3430;200.2200;81.7987;18.4443;100.2430;112.9380;136.4032;2
2005-01-12;12:30;167.1915;30.3729;1.3315;198.8960;81.0157;18.3685;99.3842;111.9809;135.4212;2
2005-01-12;12:45;166.2894;29.7563;1.3141;197.3597;80.1861;17.8993;98.0855;110.0785;133.4615;2
2005-01-12;13:00;164.8991;28.8466;1.2879;195.0337;78.9219;17.2094;96.1314;107.2802;130.5324;2
2005-01-12;13:15;162.5630;27.7744;1.2513;191.5887;76.9973;16.4029;93.4003;103.6048;126.6464;2
2005-01-12;13:30;162.2428;25.7179;1.2150;189.1756;75.8007;14.8845;90.6852;99.0747;121.8203;2
2005-01-12;13:45;170.8277;20.5135;1.2023;192.5435;78.4128;11.3249;89.7377;93.7181;116.0747;2
2005-01-12;14:00;164.7335;19.2788;1.1315;185.1437;74.0062;10.4466;84.4529;87.5689;109.4341;2
2005-01-12;14:15;128.6648;25.8511;0.9549;155.4707;56.2398;15.0327;71.2726;80.6690;101.9270;2
2005-01-12;14:30;108.2163;27.0760;0.8280;136.1204;45.6567;16.1466;61.8032;73.0761;93.5856;2
2005-01-12;14:45;94.0160;26.1495;0.7187;120.8841;37.9633;15.6815;53.6448;64.8335;84.4456;2
2005-01-12;15:00;76.1951;25.1155;0.5958;101.9064;29.0574;15.4159;44.4733;55.9995;74.5462;5
2005-01-12;15:15;62.8449;22.8182;0.4856;86.1487;22.2187;14.0263;36.2450;46.6479;63.9296;5
2005-01-12;15:30;48.8218;19.9134;0.3738;69.1090;15.5723;12.3302;27.9025;36.8813;52.6414;5
2005-01-12;15:45;32.5691;16.0258;0.2593;48.8542;8.9572;10.3945;19.3517;26.8628;40.7299;5
2005-01-12;16:00;14.1903;9.1480;0.1454;23.4836;3.1217;7.7276;10.8493;16.8896;28.2461;5
2005-01-12;16:15;4.3579;4.2658;0.0645;8.6882;0.6235;4.1912;4.8147;7.6326;15.2435;5
2005-01-12;16:30;0.2211;0.6844;0.0106;0.9162;0.0471;0.7464;0.7935;0.9572;2.7164;5
2005-01-12;16:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;17:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;17:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;17:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;17:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;18:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;18:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;18:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;18:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;19:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;19:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;19:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;19:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;20:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;20:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;20:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;20:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;21:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;21:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;21:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;21:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;22:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;22:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;22:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;22:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;23:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;23:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;23:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;23:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-12;24:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-13;00:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-13;00:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-13;00:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-13;01:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-13;01:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-13;01:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-13;01:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-13;02:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-13;02:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-01-13;02:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
